"id","nome_campanha","data_inicio","data_fim","orcamento","publico_alvo","canais_divulgacao","tipo_campanha","taxa_conversao","impressoes"
1911,"Campanha 911","2024-10-13","2024-11-11","83832.20","Publico Alvo 2","Sites de Notícias","não especificado","12.35","4000000"
1916,"Campanha 916","2021-08-09","2021-08-20","32922.79","Publico Alvo 2","Google","Promocional","13.82","2000000"
1918,"Campanha 918","2024-09-15","2024-10-10","94653.22","Publico Alvo 4","Sites de Notícias","Promocional","4.27","5000000"
1919,"Campanha 919","2022-01-10","2022-01-20","64127.91","Publico Alvo 5","não especificado","Mais Seguidores","16.53","6000000"
1920,"Campanha 920","2023-11-14","2023-12-05","56769.64","Publico Alvo 1","não especificado","Mais Seguidores","17.86","9000000"
1921,"Campanha 921","2024-10-31","2024-11-25","84579.27","Publico Alvo 2","Google","Divulgação","27.99","5000000"
1924,"Campanha 924","2022-08-01","2022-08-18","50214.39","Publico Alvo 5","não especificado","não especificado","14.02","8000000"
1925,"Campanha 925","2024-06-05","2024-07-03","13943.04","Publico Alvo 1","Sites de Notícias","Divulgação","22.06","9000000"
1926,"Campanha 926","2022-06-07","2022-06-24","5086.54","Publico Alvo 2","Sites de Notícias","Mais Seguidores","9.74","4000000"
1927,"Campanha 927","2023-07-21","2023-07-30","41485.53","Publico Alvo 3","Google","Divulgação","22.68","7000000"
1929,"Campanha 929","2023-03-25","2023-04-23","28419.92","Publico Alvo 5","Sites de Notícias","Promocional","1.19","4000000"
1933,"Campanha 933","2025-01-11","2025-02-09","5260.11","Publico Alvo 4","não especificado","não especificado","7.19","10000000"
1934,"Campanha 934","2024-09-12","2024-09-26","42768.00","Publico Alvo 5","Google","não especificado","12.66","7000000"
1935,"Campanha 935","2022-09-25","2022-09-30","53174.73","Publico Alvo 1","Google","Mais Seguidores","27.45","3000000"
1936,"Campanha 936","2023-08-08","2023-09-06","72174.97","Publico Alvo 2","não especificado","Divulgação","3.52","6000000"
1937,"Campanha 937","2024-06-07","2024-06-24","92771.97","Publico Alvo 3","Google","Divulgação","7.72","4000000"
1938,"Campanha 938","2025-01-03","2025-01-15","61343.11","Publico Alvo 4","Redes Sociais","Mais Seguidores","7.23","4000000"
1941,"Campanha 941","2024-10-29","2024-11-06","55650.16","Publico Alvo 2","Google","não especificado","28.55","10000000"
1942,"Campanha 942","2024-06-12","2024-06-24","51447.95","Publico Alvo 3","Redes Sociais","Promocional","21.55","8000000"
1944,"Campanha 944","2022-03-25","2022-04-01","71231.58","Publico Alvo 5","Google","Promocional","16.14","4000000"
1945,"Campanha 945","2024-12-24","2025-01-13","99631.21","Publico Alvo 1","Google","Divulgação","17.19","9000000"
1946,"Campanha 946","2023-02-11","2023-02-18","37514.96","Publico Alvo 2","Google","Promocional","28.22","10000000"
1947,"Campanha 947","2023-03-02","2023-03-18","85853.88","Publico Alvo 3","Redes Sociais","Mais Seguidores","26.87","5000000"
1948,"Campanha 948","2025-03-17","2025-04-11","75497.84","Publico Alvo 4","Google","Mais Seguidores","24.02","2000000"
1949,"Campanha 949","2021-12-26","2022-01-13","36978.76","Publico Alvo 5","Sites de Notícias","não especificado","12.73","5000000"
1950,"Campanha 950","2024-05-11","2024-06-10","8350.52","Publico Alvo 1","Sites de Notícias","Promocional","4.22","5000000"
1957,"Campanha 957","2022-05-15","2022-05-30","67194.57","Publico Alvo 3","Sites de Notícias","Divulgação","4.48","4000000"
1958,"Campanha 958","2024-04-16","2024-05-15","158.82","Publico Alvo 4","não especificado","não especificado","13.33","5000000"
1959,"Campanha 959","2022-03-21","2022-04-04","26367.14","Publico Alvo 5","Google","Promocional","23.36","9000000"
1961,"Campanha 961","2023-08-31","2023-09-14","99710.91","Publico Alvo 2","não especificado","Divulgação","21.13","4000000"
1962,"Campanha 962","2022-03-26","2022-04-19","56969.04","Publico Alvo 3","Google","Divulgação","23.60","5000000"
1963,"Campanha 963","2023-11-27","2023-12-04","27647.94","Publico Alvo 4","não especificado","não especificado","3.14","1000000"
1964,"Campanha 964","2024-07-10","2024-07-17","11099.19","Publico Alvo 5","Sites de Notícias","não especificado","0.06","1000000"
1965,"Campanha 965","2023-03-19","2023-04-05","89720.30","Publico Alvo 1","Redes Sociais","Promocional","20.19","7000000"
1969,"Campanha 969","2023-05-10","2023-05-21","82730.33","Publico Alvo 5","Google","Promocional","2.37","6000000"
1970,"Campanha 970","2024-09-22","2024-10-19","70604.34","Publico Alvo 1","Google","Promocional","5.55","8000000"
1971,"Campanha 971","2021-12-30","2022-01-27","47278.11","Publico Alvo 2","Redes Sociais","não especificado","23.41","4000000"
1972,"Campanha 972","2023-11-17","2023-11-19","70677.45","Publico Alvo 3","Google","Mais Seguidores","11.09","6000000"
1975,"Campanha 975","2022-02-26","2022-03-07","90597.59","Publico Alvo 1","não especificado","Mais Seguidores","11.06","8000000"
1976,"Campanha 976","2021-06-16","2021-06-22","79968.31","Publico Alvo 2","Sites de Notícias","Promocional","5.42","2000000"
1977,"Campanha 977","2025-03-28","2025-04-02","15305.87","Publico Alvo 3","Sites de Notícias","Promocional","16.33","10000000"
1979,"Campanha 979","2024-12-19","2025-01-06","70436.35","Publico Alvo 5","Redes Sociais","Divulgação","9.56","6000000"
1980,"Campanha 980","2023-03-09","2023-03-11","26647.23","Publico Alvo 1","Redes Sociais","Mais Seguidores","9.44","5000000"
1981,"Campanha 981","2023-01-11","2023-02-07","28214.14","Publico Alvo 2","Sites de Notícias","não especificado","21.98","9000000"
1983,"Campanha 983","2025-04-06","2025-04-25","22020.84","Publico Alvo 4","Google","Promocional","7.85","9000000"
1985,"Campanha 985","2022-09-21","2022-09-23","74648.05","Publico Alvo 1","Sites de Notícias","Divulgação","0.68","5000000"
1986,"Campanha 986","2023-02-15","2023-02-19","58847.83","Publico Alvo 2","Redes Sociais","Promocional","21.77","9000000"
1990,"Campanha 990","2025-02-20","2025-03-05","43692.20","Publico Alvo 1","Redes Sociais","não especificado","4.09","6000000"
1991,"Campanha 991","2022-08-09","2022-08-29","15239.74","Publico Alvo 2","não especificado","não especificado","4.03","2000000"
1992,"Campanha 992","2023-09-11","2023-10-03","63444.83","Publico Alvo 3","Sites de Notícias","Divulgação","24.27","1000000"
1994,"Campanha 994","2022-05-01","2022-05-28","74831.17","Publico Alvo 5","Google","Promocional","5.16","5000000"
1995,"Campanha 995","2023-01-23","2023-02-05","27532.26","Publico Alvo 1","Redes Sociais","Promocional","19.39","7000000"
1996,"Campanha 996","2024-01-25","2024-02-12","22276.52","Publico Alvo 2","Sites de Notícias","Mais Seguidores","27.80","3000000"
1997,"Campanha 997","2021-08-15","2021-09-14","10565.99","Publico Alvo 3","Redes Sociais","Divulgação","8.31","3000000"
1998,"Campanha 998","2023-09-07","2023-09-30","86635.99","Publico Alvo 4","Redes Sociais","Divulgação","7.51","7000000"
1999,"Campanha 999","2023-03-02","2023-03-20","74434.11","Publico Alvo 5","Google","Mais Seguidores","16.21","2000000"
2000,"Campanha 1000","2022-01-14","2022-01-29","88222.36","Publico Alvo 1","Google","Promocional","29.94","7000000"
2001,"Campanha 1","2022-07-28","2022-08-05","50059.29","Publico Alvo 2","Google","Divulgação","0.68","1000000"
2002,"Campanha 2","2022-01-11","2022-01-17","44965.70","Publico Alvo 3","Google","Divulgação","8.16","6000000"
2006,"Campanha 6","2025-03-31","2025-04-27","91766.77","Publico Alvo 2","Sites de Notícias","Divulgação","11.27","5000000"
2007,"Campanha 7","2022-01-25","2022-02-18","40228.86","Publico Alvo 3","Redes Sociais","Divulgação","6.66","7000000"
2008,"Campanha 8","2023-05-13","2023-06-04","2036.87","Publico Alvo 4","Google","Promocional","21.35","4000000"
2009,"Campanha 9","2022-10-11","2022-10-30","9132.59","Publico Alvo 5","Sites de Notícias","Mais Seguidores","24.10","7000000"
2010,"Campanha 10","2023-03-14","2023-03-22","6071.77","Publico Alvo 1","Redes Sociais","Promocional","3.19","7000000"
2011,"Campanha 11","2021-09-08","2021-10-07","83756.17","Publico Alvo 2","Sites de Notícias","Divulgação","6.06","10000000"
2012,"Campanha 12","2022-02-13","2022-03-15","88244.68","Publico Alvo 3","Sites de Notícias","não especificado","10.88","2000000"
2013,"Campanha 13","2022-07-01","2022-07-06","26764.44","Publico Alvo 4","Redes Sociais","Mais Seguidores","4.55","9000000"
2014,"Campanha 14","2024-03-28","2024-04-09","37014.50","Publico Alvo 5","não especificado","Mais Seguidores","21.57","2000000"
2015,"Campanha 15","2021-08-14","2021-09-11","47938.79","Publico Alvo 1","Redes Sociais","não especificado","14.52","5000000"
2017,"Campanha 17","2022-03-27","2022-03-29","77687.49","Publico Alvo 3","Redes Sociais","Promocional","26.16","4000000"
2018,"Campanha 18","2023-09-10","2023-10-09","19030.52","Publico Alvo 4","não especificado","Mais Seguidores","26.34","9000000"
2019,"Campanha 19","2023-08-25","2023-09-23","86012.36","Publico Alvo 5","Google","Divulgação","16.58","6000000"
2020,"Campanha 20","2024-12-05","2024-12-14","68431.48","Publico Alvo 1","Google","Divulgação","27.11","9000000"
2022,"Campanha 22","2025-01-16","2025-01-23","79351.88","Publico Alvo 3","Google","Mais Seguidores","24.46","1000000"
2025,"Campanha 25","2022-09-26","2022-10-18","74439.97","Publico Alvo 1","Redes Sociais","Divulgação","29.55","1000000"
2026,"Campanha 26","2023-02-19","2023-03-14","29626.31","Publico Alvo 2","Redes Sociais","Divulgação","24.21","2000000"
2027,"Campanha 27","2023-05-01","2023-05-12","55461.38","Publico Alvo 3","Redes Sociais","não especificado","28.25","8000000"
2028,"Campanha 28","2024-06-14","2024-07-03","44072.16","Publico Alvo 4","não especificado","Promocional","29.86","5000000"
2029,"Campanha 29","2023-09-22","2023-09-25","30505.40","Publico Alvo 5","Google","Promocional","14.45","9000000"
2030,"Campanha 30","2025-03-07","2025-03-26","40085.23","Publico Alvo 1","Redes Sociais","Divulgação","18.78","1000000"
2031,"Campanha 31","2022-08-11","2022-08-31","78120.71","Publico Alvo 2","Sites de Notícias","Promocional","3.03","4000000"
2032,"Campanha 32","2023-08-05","2023-08-26","42722.22","Publico Alvo 3","Google","Mais Seguidores","1.89","10000000"
2035,"Campanha 35","2023-01-19","2023-02-09","41290.29","Publico Alvo 1","não especificado","Promocional","25.05","3000000"
2036,"Campanha 36","2022-11-21","2022-12-20","72534.71","Publico Alvo 2","Google","Promocional","13.94","10000000"
2038,"Campanha 38","2023-04-13","2023-05-11","63883.34","Publico Alvo 4","Google","Mais Seguidores","23.16","3000000"
2039,"Campanha 39","2025-05-21","2025-06-13","88766.82","Publico Alvo 5","Redes Sociais","Mais Seguidores","1.92","10000000"
2040,"Campanha 40","2024-09-07","2024-09-27","4129.98","Publico Alvo 1","Sites de Notícias","Divulgação","0.14","2000000"
2041,"Campanha 41","2024-02-18","2024-03-01","12914.38","Publico Alvo 2","Sites de Notícias","Promocional","28.92","1000000"
2042,"Campanha 42","2024-08-28","2024-09-21","48172.86","Publico Alvo 3","Sites de Notícias","Divulgação","8.74","4000000"
2043,"Campanha 43","2021-10-27","2021-11-02","36047.56","Publico Alvo 4","Redes Sociais","não especificado","4.53","1000000"
2049,"Campanha 49","2024-08-21","2024-09-13","49464.56","Publico Alvo 5","Sites de Notícias","Mais Seguidores","28.74","8000000"
2054,"Campanha 54","2024-12-24","2025-01-02","52890.56","Publico Alvo 5","não especificado","Divulgação","3.81","7000000"
2055,"Campanha 55","2022-12-08","2022-12-30","70678.44","Publico Alvo 1","não especificado","Divulgação","14.32","3000000"
2059,"Campanha 59","2023-10-15","2023-11-03","38943.29","Publico Alvo 5","não especificado","não especificado","15.00","9000000"
2060,"Campanha 60","2023-01-14","2023-01-29","66945.70","Publico Alvo 1","Sites de Notícias","Promocional","8.93","6000000"
2061,"Campanha 61","2021-10-19","2021-10-24","89095.81","Publico Alvo 2","não especificado","Promocional","27.74","2000000"
2064,"Campanha 64","2025-01-06","2025-01-23","84849.57","Publico Alvo 5","Sites de Notícias","Mais Seguidores","21.59","5000000"
2065,"Campanha 65","2021-12-01","2021-12-27","13799.91","Publico Alvo 1","não especificado","não especificado","10.20","7000000"
2066,"Campanha 66","2022-03-13","2022-03-19","28805.34","Publico Alvo 2","Google","Mais Seguidores","6.62","10000000"
2067,"Campanha 67","2022-09-01","2022-09-06","59775.80","Publico Alvo 3","Google","Mais Seguidores","14.08","6000000"
2068,"Campanha 68","2024-10-24","2024-11-16","98266.45","Publico Alvo 4","não especificado","não especificado","10.32","4000000"
2069,"Campanha 69","2023-04-09","2023-04-30","64837.94","Publico Alvo 5","Sites de Notícias","Promocional","20.49","10000000"
2070,"Campanha 70","2022-12-03","2022-12-28","42132.84","Publico Alvo 1","Google","não especificado","20.33","8000000"
2072,"Campanha 72","2025-04-23","2025-04-27","96358.48","Publico Alvo 3","não especificado","Promocional","3.68","10000000"
2073,"Campanha 73","2023-06-13","2023-07-08","22872.55","Publico Alvo 4","não especificado","Divulgação","15.01","2000000"
2074,"Campanha 74","2025-05-14","2025-05-26","50040.77","Publico Alvo 5","Sites de Notícias","Mais Seguidores","5.76","10000000"
2075,"Campanha 75","2022-04-29","2022-05-23","56996.31","Publico Alvo 1","Redes Sociais","não especificado","2.31","9000000"
2076,"Campanha 76","2024-06-11","2024-07-07","39781.72","Publico Alvo 2","Sites de Notícias","não especificado","23.10","10000000"
2077,"Campanha 77","2021-08-27","2021-09-23","80955.68","Publico Alvo 3","Google","Mais Seguidores","4.44","7000000"
2078,"Campanha 78","2024-03-19","2024-04-05","75173.65","Publico Alvo 4","Redes Sociais","Promocional","22.22","3000000"
2079,"Campanha 79","2023-01-10","2023-01-13","95908.67","Publico Alvo 5","Google","Mais Seguidores","17.06","10000000"
2080,"Campanha 80","2024-01-13","2024-02-07","17383.94","Publico Alvo 1","Redes Sociais","Divulgação","3.46","8000000"
2082,"Campanha 82","2022-02-01","2022-02-06","61295.63","Publico Alvo 3","não especificado","Mais Seguidores","25.51","7000000"
2091,"Campanha 91","2022-03-27","2022-03-31","54275.74","Publico Alvo 2","Redes Sociais","Promocional","27.49","7000000"
2094,"Campanha 94","2023-01-01","2023-01-11","40541.36","Publico Alvo 5","Google","Mais Seguidores","0.98","3000000"
2095,"Campanha 95","2023-08-02","2023-08-18","65258.91","Publico Alvo 1","Google","Divulgação","17.55","1000000"
2100,"Campanha 100","2021-11-04","2021-11-08","91980.40","Publico Alvo 1","Redes Sociais","Divulgação","28.14","9000000"
2101,"Campanha 101","2023-01-23","2023-01-30","36182.71","Publico Alvo 2","Google","Promocional","4.65","5000000"
2102,"Campanha 102","2022-04-10","2022-04-25","55342.47","Publico Alvo 3","Sites de Notícias","não especificado","28.45","6000000"
2103,"Campanha 103","2023-06-28","2023-07-07","55059.49","Publico Alvo 4","Google","Promocional","21.91","4000000"
2104,"Campanha 104","2024-05-20","2024-05-28","66317.89","Publico Alvo 5","Redes Sociais","não especificado","16.40","6000000"
2105,"Campanha 105","2021-11-24","2021-12-22","79490.64","Publico Alvo 1","Redes Sociais","não especificado","24.25","3000000"
2109,"Campanha 109","2022-04-28","2022-05-23","55608.44","Publico Alvo 5","Sites de Notícias","Mais Seguidores","23.83","9000000"
2111,"Campanha 111","2021-11-28","2021-12-20","8872.73","Publico Alvo 2","Sites de Notícias","Promocional","18.75","4000000"
2112,"Campanha 112","2023-10-07","2023-10-28","26472.71","Publico Alvo 3","não especificado","Mais Seguidores","9.57","6000000"
2116,"Campanha 116","2023-02-16","2023-03-18","21181.77","Publico Alvo 2","Redes Sociais","não especificado","3.73","7000000"
2117,"Campanha 117","2024-07-30","2024-08-21","98360.25","Publico Alvo 3","Redes Sociais","Promocional","19.42","10000000"
2119,"Campanha 119","2024-06-22","2024-06-26","20755.46","Publico Alvo 5","Google","não especificado","24.17","3000000"
2120,"Campanha 120","2023-07-25","2023-08-21","38931.22","Publico Alvo 1","Google","Mais Seguidores","24.88","6000000"
2122,"Campanha 122","2025-05-07","2025-05-23","5533.42","Publico Alvo 3","Redes Sociais","Promocional","28.99","1000000"
2123,"Campanha 123","2022-03-04","2022-03-07","16028.92","Publico Alvo 4","Sites de Notícias","Promocional","4.00","7000000"
2124,"Campanha 124","2022-09-04","2022-09-11","69168.04","Publico Alvo 5","não especificado","Divulgação","21.71","1000000"
2128,"Campanha 128","2021-08-12","2021-08-21","83303.49","Publico Alvo 4","Sites de Notícias","Promocional","29.59","10000000"
2129,"Campanha 129","2025-02-22","2025-03-12","80940.76","Publico Alvo 5","Redes Sociais","Mais Seguidores","21.67","3000000"
2131,"Campanha 131","2024-05-22","2024-06-16","18471.34","Publico Alvo 2","Redes Sociais","Divulgação","28.76","8000000"
2133,"Campanha 133","2024-01-12","2024-02-11","72031.23","Publico Alvo 4","não especificado","Divulgação","4.45","10000000"
